time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.740000000000001,-0.26559160193387643,-0.4085799682637622,13.440671682971121,6.130623440624525,0.12598228974338266,0.0,-0.6948926003548368,-0.9821939576809454,3.534536133726784,-0.1274849320388217,0.16295884198103933,0.0,436.9776752949671,435.8976593995842,435.4930286157878,436.603177045346
1.8000000000000012,-0.30980964248524623,-0.47053009620638636,13.654481908079557,6.12299218379755,0.13547565660257277,0.0,-0.7799440745705727,-1.083489532641596,3.591950890891643,-0.12660011641453892,0.14651047602814476,0.0,441.34116303689734,440.00518738523334,440.66100725073983,440.7192401613763
1.8600000000000012,-0.3590081067097236,-0.5383472080702377,13.869498416842266,6.11514198961712,0.14417155315474162,0.0,-0.8607531171796758,-1.1777213367067665,3.574999736022442,-0.14103557000142433,0.14157482967656665,0.0,417.828921772102,417.4194771831419,417.1742427068759,415.89459224715785
1.9200000000000013,-0.4138794248509252,-0.6127276271795883,14.087972692635946,6.1074221475646695,0.15230973047852814,0.0,-0.9691168596027088,-1.3023762845768143,3.7066227377590226,-0.11130709503118098,0.11983762654616223,0.0,466.39958390648144,464.71447497364153,465.1118781311118,467.4195594687408
1.9800000000000013,-0.4749324721939326,-0.6941841664549534,14.311143555685478,6.100983091419447,0.1595006399624319,0.0,-1.0666227490193696,-1.4133985882728255,3.731965579799915,-0.1003461515312038,0.11987019120545114,0.0,433.37380631923696,433.38988674827016,433.7138553955757,434.6230582651646
2.0400000000000014,-0.5424590012938202,-0.7829656182300644,14.53874100907426,6.095235571087239,0.1664053592154735,0.0,-1.1849322367991133,-1.5464930957034557,3.8537837249617763,-0.08796702538396552,0.10318623008062279,0.0,465.81525794043176,464.5196962102177,465.6150198475546,466.5751154803712
2.1000000000000014,-0.6173127792473497,-0.879942583514784,14.77406673712606,6.090059938814605,0.1724815108047757,0.0,-1.3107617655252748,-1.6865107603862648,3.989503973431086,-0.0830511499544433,0.09713302525931646,0.0,471.5110771931905,471.0513868212818,471.804884897112,472.17863038657157
2.1600000000000015,-0.6999042709581743,-0.9854901837707862,15.017779505291157,6.085500679255311,0.17825845970537824,0.0,-1.4428129209321177,-1.832121553014579,4.133285647491245,-0.06468028985652623,0.09452608203032646,0.0,477.2063393040208,477.0144962145345,474.1251357262162,475.5302945935072
2.2200000000000015,-0.7898054163562763,-1.0990622485285917,15.266040093385515,6.081407003764257,0.18396880933872772,0.0,-1.5543824411393374,-1.953939242219843,4.14165958089296,-0.07647922629579179,0.09643402008738283,0.0,436.1087826075906,436.27602313028683,434.1371390121114,433.1421836737162
2.2800000000000016,-0.8876353792868087,-1.22123360549059,15.520657275058067,6.076667273523178,0.189720407464959,0.0,-1.707125826919137,-2.1187824011109297,4.34426272913578,-0.08457034911967905,0.09468731999945841,0.0,496.30651380495243,496.18506340612174,496.942652272166,496.34484624337057
